address,year,day,length,weight,count,looped,neighbors,income,label,date
1LMpnw3XXX7Sa2CNF72dos15zgs7Ej1WHb,2013,261,26,0.00024414099999999997,2,0,2,7634911600.0,white,2013-09-18
1BRrKt9T9ySv9GNk4Zn7bQ8J36ybkq4ykU,2013,261,106,5.96e-08,1,0,2,8427470000.0,white,2013-09-18
17PixZbLsURkEfjYGSRDgGqUE4ySbhSccw,2013,261,4,0.125,1,0,2,52000000.0,white,2013-09-18
14wVZARLax4CxnwJJ1byX3hUinTpDrnnx2,2013,261,0,0.5,1,0,2,77282635202.0,white,2013-09-18
1J9hN3uRXrKHcpbqreAEzvZPD69wqKE8xX,2013,261,144,0.134145109,1491,0,2,5243266358.0,white,2013-09-18
1NrjmM7Mzp5EC8m3xjRpvxVq1Nb4ZpkxFg,2013,261,14,0.004296875,3,0,1,50649796.0,white,2013-09-18
1QAT6NTHVPwt5GpNMd6EqrGhQGUsM9AMeN,2013,261,144,0.713449387,1723,1624,2,1000000000.0,white,2013-09-18
1F3xVsSrAVyWnb6nYcw7J7FvYTB37LZNRq,2013,261,8,0.25,1,0,1,48900000.0,white,2013-09-18
1z9FbtL1nZLP4YSSRNHZE3rAPhWwWj1F2,2013,261,80,1.1599999999999999e-10,1,0,2,27039599123.0,white,2013-09-18
1KeJXc1MRrWVKSSFhUCoA9K7JuaaWDimS8,2013,261,144,0.033550944,583,0,2,141250000.0,white,2013-09-18
1As8XrUBkccAx1fuRq5gTuPwgPpo9GVR3P,2013,261,40,0.015625,1,0,2,667801768.0,white,2013-09-18
1PMe9qvESyWGEPRSPvnUtNTYxhKdbciv6S,2013,261,26,0.019205728999999998,6,0,2,37533290.0,white,2013-09-18
1Cd2AqSWe1yhJ5Dv3G36B1rg6J8WCum8PG,2013,261,144,0.076272455,676,0,2,189980000.0,white,2013-09-18
1GM6eJAXuKuWABmDbyVdyq147p347XwgRd,2013,261,144,0.078134228,1090,0,2,304910000.0,white,2013-09-18
1JmVmQXNmXLD3iD8yPaoVu543w1rq8Fu9u,2013,261,26,0.5,1,0,2,1023336000.0,white,2013-09-18
1DLEunXHvLnAXaupktDPL9H2oty63hciVd,2013,261,10,0.6875,4,0,2,15400000000.0,white,2013-09-18
1F3A9drnNoYJ3iLrew7wC3wZYCgzFhbXmz,2013,261,0,0.5,1,0,1,109000000.0,white,2013-09-18
17C3MRKE1pZ9bTwThFU8AbafZqrF5Y6hFa,2013,261,0,0.5,1,0,1,42715267.0,white,2013-09-18
1JAkkkxD3XfwYaucsbYrPLnmg44VhkD6Gb,2013,261,6,0.5,2,0,2,500000000.0,white,2013-09-18
1KcTPHzzAFRTb14ioM5DKPv3n1N5hhyvGi,2013,261,0,0.5,1,0,2,625000000.0,white,2013-09-18
15CNwY9wLCCowuzAuSciXyNWa12SRJQ7RC,2013,261,0,1.0,1,0,1,38890000.0,white,2013-09-18
1PivMHeh1UoNuBXbJk4DBLhmqrFaZNQtDM,2013,261,144,0.27132434899999996,1126,0,2,36047727.0,white,2013-09-18
18U89JQJZjrCFz7isdfXTMaNhfP2DZZhYv,2013,261,18,3.86e-06,1,0,1,37284865.0,white,2013-09-18
1MG2eZk4viRiyp11dWuuXt49jhg4yW1Br,2013,261,4,0.125,1,0,2,213850000.0,white,2013-09-18
1CCAqwZeeap9XAwu1zEqSCTvqSG97Ei1Rd,2013,261,2,0.5,1,0,2,500000000.0,white,2013-09-18
1CjRNZ5tXxKSrdzw9YnzUx4VtQMntw26uR,2013,261,4,0.5,1,0,2,159551689.0,white,2013-09-18
1EMbsB3m4c2VrUZQDR5aucjJymqLAKHpmJ,2013,261,44,7.290000000000001e-05,43,0,2,223375000.0,white,2013-09-18
1LigtFhLxnRqcWbQZQVkD5neKga2Kuc8Da,2013,261,0,0.5,1,0,1,112460000.0,white,2013-09-18
1Mogv5piNVt1f18FU5C3ZVS1XvoR8DRKsP,2013,261,144,0.009534057,555,0,2,104890000.0,white,2013-09-18
1AQuuqsJW8vJRSeuYJUC3YVuhsnQzC3hqb,2013,261,2,0.5,1,0,1,99950000.0,white,2013-09-18
1CJN55SwB6z8RAmNoTHVbdX5rMoP8UoRkG,2013,261,18,0.62890625,3,0,2,332940000.0,white,2013-09-18
141Wj4PPEHwkFLyvbHaMhPZVj1Vu9xxK2v,2013,261,6,0.25,1,0,1,8282350000.0,white,2013-09-18
12taGiUZUybPJGtGXPVqg6pg22FzsZft5v,2013,261,144,0.001123052,508,0,2,102450000.0,white,2013-09-18
15T3Hh22wHTCyUAZQYWFyznRYRNrP3MU7M,2013,261,6,0.027777778,1,0,1,102026297.0,white,2013-09-18
1ASjk25H6h1JkXMe34SXKWNTgPd9wUWqWu,2013,261,4,0.75,3,0,2,850000000.0,white,2013-09-18
13UGDtYhnxQiFT99JNRPSv6RiiEusvhw4a,2013,261,30,0.004738137,5,0,2,948331589.0,white,2013-09-18
1DF7XSMJg5KUYAj1twzYQQJLcCKnj8XzF1,2013,261,2,0.5,1,0,2,144950000.0,white,2013-09-18
1My4MThFo4rqJ71rBVmbRExcThVFHrmd8X,2013,261,144,0.028711958,1604,0,2,177700000.0,white,2013-09-18
1GtTCaZ7j1XZ3ZzgRifxxdY49mRMtqfhFu,2013,261,42,0.000548175,43,0,2,66753400.0,white,2013-09-18
1APrifsGuytL6gPQ84mwU23SAHnAMcrWcS,2013,261,144,0.13636363599999998,1623,0,2,660499616.0,white,2013-09-18
1FnvYwZBhZnX6yFAjgezL21MM1nWTjkjFi,2013,261,6,0.28125,3,0,2,46330000.0,white,2013-09-18
1MaWXuy6pGMzHgdQ9MnLmd7UaKnvQqF3qA,2013,261,36,0.007919446,43,0,2,142102300.0,white,2013-09-18
17LKfg3hBvLKMpcTydWfWpZiGKgVJLmbMF,2013,261,84,0.516975309,62,0,2,226367200.0,white,2013-09-18
1DRMZcBmLVBCEnJcMLv4WBik8hKGeAQNfB,2013,261,4,0.333333333,1,0,2,81189143.0,white,2013-09-18
1BGuvkav3o9FMStvdTyb7MGJ6mX3Pv8dKr,2013,261,12,0.003472222,1,0,1,202330059.0,white,2013-09-18
1N7Drtz9QT8CVHjkyxwAM3uPzBsXCVbq6y,2013,261,2,0.166666667,1,0,2,85780000.0,white,2013-09-18
1A4G7So7nkYKuAqRhopy2PEwfNaBnS38HX,2013,261,4,0.25,1,0,1,600000000.0,white,2013-09-18
1HGCF1mMVPLQVewmVatE4AMRrgW2gvQaq2,2013,261,0,0.5,1,0,2,60000000.0,white,2013-09-18
14MDRt6nFXCynUZyvyhpRaQvkY8oFidcLW,2013,261,100,0.258487654,62,0,2,195909400.0,white,2013-09-18
1A9sGXvYLjfW3oR1if8pA6RrdiTUeqYVRg,2013,261,2,0.04,1,0,1,2545738034.0,white,2013-09-18
14KHHAZ7tpxjfzNxZDsNpXFnrLGB8FDAsW,2013,261,20,0.333658854,9,0,2,472904086.0,white,2013-09-18
1MyGxwK6y2ZBs4oapKP4vicZmmm2qeKFYR,2013,261,144,0.067101888,628,0,2,198097000.0,white,2013-09-18
18WpKm37afaQnB1y7PDzRtngurnUqaP2NS,2013,261,144,3.813607696,1466,1379,5,718213462.0,white,2013-09-18
1ANcbaNnHUpGPQzck8ujcBX6vQo3ArV3SK,2013,261,0,1.0,1,0,2,52208372.0,white,2013-09-18
1KrrUwdiUM9GyTivUuEbJgN5EAixz3w2L2,2013,261,2,0.5,1,0,2,30440000.0,white,2013-09-18
12gE8wTph3zNbAF1EykkRhbfbigF4iuT3m,2013,261,16,0.125,1,0,2,199910000.0,white,2013-09-18
1NpMhT4GJuWUKM1bMBFRCcuGzRA3Xmaa9J,2013,261,2,0.5,1,0,1,150000000.0,white,2013-09-18
17ySZeLj8brDFhYschXBxY5vRyvuSxAXNp,2013,261,10,0.44318181799999995,10,10,4,1753540000.0,white,2013-09-18
1F57cuAJtcdufXbFCSJ9b9i54uC9cL2z6y,2013,261,16,0.705078125,7,0,2,150000000.0,white,2013-09-18
19xddaXWuxNtLtGuqtu9ZMdryzwmum6cBe,2013,261,0,0.5,1,0,2,450000000.0,white,2013-09-18
18xzbBry9xMdvXGXznhE1bnkhRYqX57cBM,2013,261,8,0.03125,2,0,2,4673850000.0,white,2013-09-18
1z8o1Wiy4HXMJ6kzgSku9Eiw8XhXsn6yd,2013,261,0,0.5,1,0,2,1000000000.0,white,2013-09-18
1JoydcX4XJD1J5nUu7tA4iwpE1HQg8cD6H,2013,261,2,0.1,1,0,1,237500010.0,white,2013-09-18
1Hrx69NFa6cHjbjzzHvZcJ3A3pdMR2Lo4d,2013,261,6,0.5,1,0,2,3623440000.0,white,2013-09-18
1Hzq7JFAu5RZVT8nsiHWsP745Q3yVLp66k,2013,261,10,0.019827586,8,0,1,96748500.0,white,2013-09-18
1ADHNme6RDj78WkWkrWmit8uB7uS1oA8r6,2013,261,144,0.30606963800000003,708,4,1,234920000.0,white,2013-09-18
174bS6EYr4r5iiLasDwRi4r7PZJb7Jrztu,2013,261,70,0.0625,1,0,2,307593000.0,white,2013-09-18
1JZd9PvcApU7Av5LipJpGNt1PAFEBb1NN9,2013,261,144,1.185246176,1526,0,2,400000000.0,white,2013-09-18
12ZDggFG3EyyPuz7PwEq3o58gWWCgB5pf3,2013,261,2,2.0,1,1,6,533356000000.0,white,2013-09-18
13Lg9Ha1xx2VcPKkP2JVR2kj9vct1bnL5S,2013,261,84,6.1e-05,1,0,2,503007681.0,white,2013-09-18
1JyEKXzYoHUAKsExscRzhWohR9Fcu9Daao,2013,261,2,0.5,1,0,1,51840356.0,white,2013-09-18
1H5A83VUHFoDfXzwb37dpdm4TRmbu5Pi2P,2013,261,0,0.027777778,1,0,1,50000000.0,white,2013-09-18
124nUVqttH6Kg7pJeqtTR1qnLzpNFEAhzV,2013,261,0,0.5,1,0,1,11000000000.0,white,2013-09-18
1LzyHtNCVwhxSiz7jdtAbWC9bmoSuqxKue,2013,261,16,0.001953125,1,0,2,13187550000.0,white,2013-09-18
1NBsnBsp4vB1mVn8TBpgMk2zunkbSPi8KX,2013,261,2,0.75,1,1,2,191320000.0,white,2013-09-18
1PSqECiVks424iz1qC4Wep4qstTEzsfCYF,2013,261,10,0.0078125,1,0,2,1628800000.0,white,2013-09-18
14es6pocinTQA2FrVAPtCTCGynyqJWNdyb,2013,261,0,1.0,1,0,2,43000000.0,white,2013-09-18
15r2jyo9uDmmuMff3n1x4fZr77C2pYRLFZ,2013,261,136,0.015625,1,0,2,300262793.0,white,2013-09-18
1BNzbYvzn3UHxKo7zKzhCw3rt2xS2fpG4Q,2013,261,92,0.7611014540000001,73,0,2,965350000.0,white,2013-09-18
1P5goqbhXjnbV4iNuYubTZysZL8Urtyi4W,2013,261,144,2.357505818,923,4,1,1100000000.0,white,2013-09-18
1ESFnSZVQBGsSDfArd6qhcthQMwKge57v1,2013,261,144,0.295461273,812,0,2,136490000.0,white,2013-09-18
1MsR6D1167aJehRUaVcdLM9c2xUpCj4741,2013,261,14,0.062774123,2,0,2,351970000.0,white,2013-09-18
1Ps17yxyQn4asGRobw8uxX9GbuGiqijRyM,2013,261,0,1.0,1,0,2,163816622.0,white,2013-09-18
121YYUrcWfeRxy6jQSgqatWjxS1AfYHjGg,2013,261,0,1.0,1,0,2,348894496.0,white,2013-09-18
1PFf9XgbTCYr1vBDEYW2t9uKo422F6LZSP,2013,261,0,0.5,1,0,2,14600000000.0,white,2013-09-18
1PTThv9xkHJNZrX1bwdFDfChz3UKNk73bk,2013,261,0,0.5,1,0,1,1119126704.0,white,2013-09-18
1JBqjduPoeCmRtsuXAEFSq1hoLvbUmFW6G,2013,261,0,1.0,1,0,1,39210000.0,white,2013-09-18
1EbmS5MJ5Jb9CqfGgNnChF8WaE1Xn923CC,2013,261,4,0.25,1,0,2,2900000000.0,white,2013-09-18
1CofMWR4voz3rcH5XGqJ2zqtrbXZhP3fsd,2013,261,2,0.25,1,0,2,1856948129.0,white,2013-09-18
1J19LWv7LYbHJzPcnKLdVzcbtKicfk8ZjL,2013,261,2,0.5,1,0,2,5000000000.0,white,2013-09-18
1K4SZQEJtmTjuN4E5o8qo28qcyGm6jnheB,2013,261,2,0.25,1,0,2,9396367000.0,white,2013-09-18
1A4P6HtihfSaUBhbC18yegF8DGk8ssGw7p,2013,261,0,0.5,1,0,1,196000000.0,white,2013-09-18
1aRNqwUJY2kbCyH7ApLWcymLouoR6ohmQ,2013,261,4,1.0,1,0,2,724857000.0,white,2013-09-18
13xFPAVyqM7BCm2PB3aiNpG2ETG1Gvyhf2,2013,261,0,1.0,2,0,4,734330000.0,white,2013-09-18
1AaGdEszwhV7zezNNbAvko7DdWNi6JJoGH,2013,261,2,0.041666667000000004,1,0,2,50000000.0,white,2013-09-18
12P7ta3oSvzrKV2s2HrXqNYn6GnaV2D47S,2013,261,98,0.105091788,71,0,1,55000000.0,white,2013-09-18
157pb8LvjaLtwEcfsW3qHUGikZakLShLV1,2013,261,18,0.063476563,1,1,4,398000000.0,white,2013-09-18
1MhDmoNqAwxnfFXbo8wSJyZgfkwjyqWscQ,2013,261,38,0.005859375,1,1,3,67321641.0,white,2013-09-18
1P3ns2BBtDkVXdgooh2CDfPR7JHPBsaRvC,2013,261,2,0.25,1,0,2,200000000.0,white,2013-09-18
1NFiCkrTUxBfm7TArWXXEfiW1q9DEK6dv9,2013,261,144,0.5138468110000001,976,0,2,1600000000.0,white,2013-09-18
1JAnkqZLctxhaZuewD1odmC9wRXmkMcH9M,2013,261,92,0.00390625,1,0,2,82672000.0,white,2013-09-18
14WcUZuz6Shk1WBqV8NkUr65gEBkp2Jxwc,2013,261,2,0.2,1,0,2,208782796.0,white,2013-09-18
17EobumWU3xomj3GKTamef3ND5R5fiKPtD,2013,261,4,0.125,1,0,2,160000000.0,white,2013-09-18
17akbNhAG6m8qFZBwEiqohQeN7vT3LNrRr,2013,261,2,0.25,1,0,2,5350452675.0,white,2013-09-18
1LhuwNMHKs7CEoHYXeGReLnEoHdxupJP9E,2013,261,0,0.5,1,0,1,98500000.0,white,2013-09-18
1Bu4iVvZo3iYKyeidB1D6uG7vjAtG38qgJ,2013,261,10,0.015625,1,0,2,5240650000.0,white,2013-09-18
12izV8tSRsvUF9BfNsbGWUZ7XSASTVbHvp,2013,261,2,0.5,1,0,1,100000000.0,white,2013-09-18
1HozYvyGZbBeQHhxz2qrHUs49rZ9up1EYe,2013,261,0,1.0,1,0,1,459767152.0,white,2013-09-18
1Hve4DuT4nPNLsiAoVyubZnrdX1a3XPfqf,2013,261,4,0.25,1,0,2,1493566849.0,white,2013-09-18
147HYPRLVbYM1TjCigggfW2FUEMaxFotoL,2013,261,0,0.013888889,1,0,1,111520932.0,white,2013-09-18
1JQZxz2Z2eMCowLGqUcfbV6L2d4h7qhUKL,2013,261,8,0.125,1,0,2,37744640000.0,white,2013-09-18
13MLFkGhcLa1gqJYazC6fWcpQG4jT3azb3,2013,261,2,0.05,1,0,2,3912590100.0,white,2013-09-18
1zMtS8vSiTmrwiFq4FGUsAchcECS9Ln1T,2013,261,0,1.0,1,0,2,101291340.0,white,2013-09-18
1HxPLJD7rBkymgqEeVd9USoYtu6unsaeFT,2013,261,0,0.5,1,0,2,60000000.0,white,2013-09-18
12KYvTh2SCxSKQKD1famr5cWTWptnGw615,2013,261,0,0.5,1,0,2,2395684864.0,white,2013-09-18
1HBJ5HYotxvYYg8qU5MikGFzLHztv1nZrg,2013,261,2,0.14285714300000002,3,0,2,100000000.0,white,2013-09-18
1AjRJBZWEZqVe8J4StZyTZPLPLe5HScMYr,2013,261,112,0.03125,1,0,2,1383410386.0,white,2013-09-18
1Fq3odMQLNFRgBGSKLBg5Jm1JDbRoQBdvf,2013,261,34,0.008411791,18,0,2,5103979000.0,white,2013-09-18
12nSGgyyEBS9pg3BPvHXjCya7bDmn2PMMq,2013,261,8,0.708333333,5,0,1,430000000.0,white,2013-09-18
1NviKovZPFtrUQDBhMSi5qniAeHY9bamSq,2013,261,0,1.0,1,0,1,37340000.0,white,2013-09-18
1Lb1jJ548AqX5tWBNh78shrk1guJyZjGnZ,2013,261,16,0.001953125,1,0,2,40089359.0,white,2013-09-18
17UETgnCqQZP3cnU9mJpKdLDNoYkpTuCLK,2013,261,0,0.5,1,0,2,1684629771.0,white,2013-09-18
14Dfh1oV98Xvg2zkr2bGqvp1bR9pb3vYGf,2013,261,2,0.5,1,0,1,100000000.0,white,2013-09-18
1GxwqGAFFvLiqTxSoa4qvuwzPZ6LBapeJ6,2013,261,18,1.0,1,0,2,85991015.0,white,2013-09-18
1AqR2AUAaYymPbZbeNg3HHTyG83zSmxqFb,2013,261,0,0.333333333,1,0,1,2320000000.0,white,2013-09-18
1Ld4WQWWhvJ1jiCByuvNko5A5UVBQULfYe,2013,261,16,0.611111111,6,0,2,3996740000.0,white,2013-09-18
1Hy4GdMYXM5v9gUzKLw44rb9qpwn7vmnUw,2013,261,26,1.3068372190000002,16,0,2,35250000.0,white,2013-09-18
1LDyGBpgfrngphyMiq16eE1bJH6xFeo4ax,2013,261,80,0.25,1,0,2,96855440.0,white,2013-09-18
1L2kBVVyUrCxQUjPQLeBA2knGyukVQtmmm,2013,261,0,1.0,1,0,1,100000000.0,white,2013-09-18
1EjUpAEqAcv8cYPFB5SYFW2uqXSVbbvtXn,2013,261,32,0.010009766,7,0,1,41250000.0,white,2013-09-18
1FS2MiRNzYuJ8RrZRaokPZj3K8A6yVnt9S,2013,261,46,1.0000019070000001,2,0,3,174810000.0,white,2013-09-18
1Ed9gyGwdSqcqEpgyTJXnPdofmVEG4eBLQ,2013,261,10,0.078125,3,0,2,40000000.0,white,2013-09-18
13ZhV3EkrBB5pHFr4vZvds6QcCeBs62vsE,2013,261,0,1.0,1,0,2,1040000000.0,white,2013-09-18
1B8hnC5zL7bp7KiKu1uyQtg2MaKTRVFbmv,2013,261,144,0.10485080599999999,720,0,2,190230000.0,white,2013-09-18
1Fc6bTd2XT1YNiLp48X4N66BzxEV42KKcQ,2013,261,22,0.000976563,1,0,2,37300000.0,white,2013-09-18
1ADxWRSbvPbmTa7unvUPJevRKYiJTDZKhq,2013,261,2,0.05,1,0,1,1509969434.0,white,2013-09-18
1BGgda4v6trpxeaN4rrikFtSJgGCVs7WTd,2013,261,12,0.75,2,0,1,100000000.0,white,2013-09-18
1Gn3MDFDZkAx1Y1oKyvp81GztZqXwjVUeL,2013,261,2,1.0,1,0,2,258478541.0,white,2013-09-18
1CWgg2sB931GeCWpj7ECHx8CYmVACjdtte,2013,261,0,1.0,1,0,1,300000000.0,white,2013-09-18
1PKoYH47mB1DA2Zh5oEoigSKRdK1JYM7x1,2013,261,0,1.0,1,0,1,1899980000.0,white,2013-09-18
1LwhhSHPC1qfzR83pzkmcxMmk3duqtZhtt,2013,261,30,0.00406901,4,0,2,71000000.0,white,2013-09-18
1DhK2vW72G2qmdQgRCfWQstzdRAbNDdLo9,2013,261,6,0.125,1,0,2,199942953.0,white,2013-09-18
1BY3sQtrC48PWpeb4fX3Qert5AirpNPg5V,2013,261,6,0.125,1,0,1,500000000.0,white,2013-09-18
1Kg9PDDoJygbgPnVsjKKVVeS8cJL3KUsUx,2013,261,114,0.25,1,0,2,121108743.0,white,2013-09-18
149VJf8sEBY5bqYnXisKTs3nQsHL5BPEkt,2013,261,2,0.25,1,0,2,3800000000.0,white,2013-09-18
1CpEtv9Jo2iVTPo5yXgvYBQUNbP9r4C51X,2013,261,14,1.0,2,0,2,82293381.0,white,2013-09-18
1Pr6XBWsB3ZTfHJ8NdCKWgtT9FVToKm8wc,2013,261,26,6.1e-05,1,0,2,30482877112.0,white,2013-09-18
1JaTnVwghS1gLBrYBbPEmudAveLFzzULTX,2013,261,0,1.0,1,0,1,141600000.0,white,2013-09-18
16zHAocuqKnpBaKZAuvLNtTiTBybTjmvE6,2013,261,0,1.0,1,0,1,39150000.0,white,2013-09-18
15YjEjPCLbsTTSjVxNRxQdgJ6VC25g9u9B,2013,261,144,0.8964572559999999,1595,6,2,359980000.0,white,2013-09-18
1BB5sgfmqYfE3KQjCGxQtw8HpREY8gwFox,2013,261,18,0.25,1,0,2,2731436260.0,white,2013-09-18
14Ft5swNYGqFCyC7dj36sZx2yVeJ218qBG,2013,261,0,0.5,1,0,2,150000000.0,white,2013-09-18
17b34KKjjuhS1rMHKWkEW7p42R1T7qPs9a,2013,261,0,1.0,1,0,1,108400000.0,white,2013-09-18
1FDBo6Jjs7f6yNXFXgrSKSxBrqm5QSNCGV,2013,261,38,0.00390625,1,0,2,1316820000.0,white,2013-09-18
16237Ua351eCK6srB84B2mSs9DdSrQoG5w,2013,261,0,0.5,1,0,2,500000000.0,white,2013-09-18
1CpTdV2wYo9hYChqK26ZvfqRupTLNciGk1,2013,261,4,0.375,2,0,1,231800000.0,white,2013-09-18
15yNkx2ruTyTveyUTFNp7dxebS939kpFUU,2013,261,144,0.23952104,1347,0,1,36740000.0,white,2013-09-18
1Mi5ufp9KnLr8sMVTEojZE4kiZE18EPyeB,2013,261,0,1.0,1,0,1,86240689.0,white,2013-09-18
1KSsGN9puPjSrcJ1wopzvKnVMNwhTXVXYv,2013,261,0,0.5,1,0,2,386607902.0,white,2013-09-18
1CQBnCXJYkByWaL1DqzrwxqyPZXBWLxC52,2013,261,144,1.669833062,1946,0,1,96494252.0,white,2013-09-18
1HiNo7i4WR7QNhDagsEDu7xdLRrQeNtYaw,2013,261,2,0.24,2,0,2,100000000.0,white,2013-09-18
1KzyXZy1Ub2qeA4MRGyApTUAxkktomVngB,2013,261,0,1.0,1,0,2,1800707107.0,white,2013-09-18
1BTmNY4TPs1VneEEEcLjRquXprzukgR18N,2013,261,130,8.88e-16,1,0,2,46171432585.0,white,2013-09-18
19CSoCkFb78UdJMwaZFGpDkAJcRz3eiGBg,2013,261,2,0.125,1,0,2,100000000.0,white,2013-09-18
1CfSzD8t13ZGKRxAnMfwbxYvfJJ5Chu7PL,2013,261,0,1.0,1,0,2,76000000.0,white,2013-09-18
1MLm3KCqNdvJGRrDWme233XAhYJGQxjDnn,2013,261,12,0.125,1,0,2,395356797.0,white,2013-09-18
1BvZcLnFSKRBdbjx2SsrDNqbSPHXDWWTcU,2013,261,12,0.265625,2,1,2,314290000.0,white,2013-09-18
1P2EW2vGVVfgMFHijaH7hQDfBBqBkTzkdt,2013,261,0,1.0,1,0,1,138748379.0,white,2013-09-18
1DiiQWBKiJMU9Qywkv8BReovhA5Wt8USRq,2013,261,0,0.5,1,0,2,440000000.0,white,2013-09-18
144C3MDJGEwGydw6vRpSAnq5SKnB8bKpxa,2013,261,2,1.0,1,0,2,37096764.0,white,2013-09-18
1GznEDxkUY2C84oHH17gUwKcMDic4kT6am,2013,261,2,0.5,1,0,2,327213839.0,white,2013-09-18
166ca9CVStqQA6LhL7uLMVkaYTxWaWp8gP,2013,261,100,4.7699871830000005,211,211,5,166351000.0,white,2013-09-18
1HeKSHzMnW5rR6UShc55xtgR16yyXXXmHP,2013,261,144,3.1526994669999997,1707,758,2,2400000000.0,white,2013-09-18
1Kyw4sL6FBniC7K5rg4sEqhpH2HAQnV32z,2013,261,144,0.015073575,764,0,2,53995455.0,white,2013-09-18
1BydkTLyTL7LnGB954Nyw5B47632FTDYk7,2013,261,0,1.0,1,0,1,1287770000.0,white,2013-09-18
16PudRmgwfyZYFQp23hSSwNeYh6sSmoWcX,2013,261,0,1.0,1,0,2,107797333.0,white,2013-09-18
1PtM4AWwjBakzxTCPCmpQXx9kaZSYt56uP,2013,261,144,0.001570431,1046,0,2,1220250000.0,white,2013-09-18
1ihDwsRoc73cJvRrF1iqyopmSEaY9K5zP,2013,261,6,0.5,1,0,1,32440000.0,white,2013-09-18
1FPTLqxpqQr6pRsfV8JxZkPNjf2kk1QrRM,2013,261,0,0.5,1,0,2,89922840.0,white,2013-09-18
17jvLzwJoTry7zVcamaxbcidiEpNTP2BhD,2013,261,0,0.5,1,0,2,740000000.0,white,2013-09-18
1LRPUwS5zJCFaWsukk2hzkLf45ikj82A4S,2013,261,112,1.0339506170000001,62,0,2,97350666.0,white,2013-09-18
18cv3EtKDoEFXWC2VbuYcCcbT2yAfZ35fd,2013,261,2,1.0,1,0,2,45739410.0,white,2013-09-18
13ahkbLTgwdaQYJg21UZjjxhiJKa98gqsW,2013,261,14,0.270833333,3,0,2,40380000.0,white,2013-09-18
129dr6F3SJtbyeA7U89XWvqAQ66zpA5StN,2013,261,72,0.14661458300000002,11,0,1,425700000.0,white,2013-09-18
1AAuQnGtJDoYtasDUKQpH6GE2WbwkKZBCt,2013,261,50,9.93e-07,5,0,1,80810000.0,white,2013-09-18
177WsSK5m9QkrrvoL6HsqrAiMj2ZovEFCa,2013,261,0,1.0,1,0,2,40000000.0,white,2013-09-18
1Pf1K2N4UXFBQT1ntUcV1rgoURNqe5eKH4,2013,261,4,0.24,2,0,2,100000000.0,white,2013-09-18
1GDTizsgGGo66QSKH8Hi3bx5XEtWPEeviF,2013,261,100,0.047568840999999994,73,0,2,143908482.0,white,2013-09-18
1NmJTuRrdKRtXtjtnEDpLM4wKgoe1qaBmo,2013,261,112,0.164651383,120,0,2,12000000000.0,white,2013-09-18
1Auwa72pYoA4nBT8RE4scEcnZJhDeMaRDM,2013,261,18,0.000976563,1,0,1,674664829.0,white,2013-09-18
1MNkSD9m6TFAKMQ6KCW3KMNHEg6VLirT8f,2013,261,30,0.001953125,1,0,2,1214952194.0,white,2013-09-18
1GiLbJWcivdJ8N1uqegeHS9yvzSn9127Wh,2013,261,10,0.045018116,10,0,2,80000000.0,white,2013-09-18
1KRQNLBSKsHL7TvffGFAnt2yrLD447fqu3,2013,261,6,0.75,2,0,2,79970000.0,white,2013-09-18
13d5LexS9sKhAjnRnz67uyvSG53A7ifMgv,2013,261,144,2.294312871,1566,4,3,1529460000.0,white,2013-09-18
1Ee5EpGCcFdFS2Pwmk6ErKGZxDHfsw1bEp,2013,261,2,1.0,1,0,2,179603293.0,white,2013-09-18
17amrgxnoFg7XVeqbCJQrwDZs2r3yceCXa,2013,261,144,4.584568086,1861,1820,31,1672715380.0,white,2013-09-18
1CfsHwFePBoEURVfqHmZeWsp12rZ9wYrVU,2013,261,6,0.5,1,0,2,251710000.0,white,2013-09-18
19QT6x2ejsHzXsL1EJU7PHZe9KVYTNJnwG,2013,261,2,0.75,1,1,2,145050000.0,white,2013-09-18
16QGbvqY6yJVG6wAYs8Rchy85E2mpZ8QjB,2013,261,0,1.0,1,0,2,1000000000.0,white,2013-09-18
1QF9QxfkxHxTWyC6cPZ7q3wj7yJ9xCgTvy,2013,261,0,1.0,1,0,2,35600000.0,white,2013-09-18
152ybxDy8vafwPDMJ59Mvb4iSAKSZyvav2,2013,261,4,1.125,2,0,4,87889600.0,white,2013-09-18
18ykBpdgtZtTK4MkE35tD3CQSkz75Jw5VL,2013,261,0,1.0,1,0,2,40000000.0,white,2013-09-18
1AMLxmXynwk7wV3fKHHwTd8faE41p8MPq5,2013,261,16,0.00390625,2,0,2,630550000.0,white,2013-09-18
18ytoAuFtj9zJSTkGx15a4SFTMgfiGjjDB,2013,261,2,0.25,1,0,2,12824900000.0,white,2013-09-18
1NuWtkdKxdVYv98WPUHgYy2Mq4rPVm5a6L,2013,261,4,0.083333333,1,0,2,100000000.0,white,2013-09-18
1BMigF27nSCktpbxvPwR7P2Fm7RZWj2nVW,2013,261,0,1.0,1,0,2,120000000.0,white,2013-09-18
1NT97WLtNTtUw9eRo3Wg42U41FSV3VbpYY,2013,261,32,0.40181361600000004,4,0,3,346529198.0,white,2013-09-18
175UHc3W2g6B8H7wiUAijFHXvMh7QCkcTB,2013,261,144,1.126400997,889,7,2,1699950000.0,white,2013-09-18
1152djLWca1NqPjeK3y5cRw2YGqtiNFBZ6,2013,261,0,1.0,1,0,2,66990000.0,white,2013-09-18
