address,year,day,length,weight,count,looped,neighbors,income,label
145KJnYrtSadqMS4fQnx2QTw8tvJa8fzbU,2013,260,4,1,1,0,2,4.30E+07,white
1A2vGLkPWMGgWKgNbomM33Eqc6FZ7MmcqY,2013,260,2,0.5,1,0,2,180990000,white
144pMKgQjWPAAWxjCzTMXsh65CeVAVBLix,2013,260,0,1,1,0,1,30502000,white
16C31M8MELv3JQQ7mrBCVMUyNWCbq1R14m,2013,260,0,1,1,0,1,3150865606,white
1N2rCb25sP6qR6WF69jUT8rMLcEJSnnmp9,2013,260,34,0.001953125,1,0,2,4251391641,white
13nEvLFkyAr1abHpcs3x2ypJZ5xWBqXxq2,2013,260,0,1,1,0,2,85890000,white
14w3QpibKPB2NRyrwkEbakhceB5QXghRST,2013,260,2,1,1,0,1,50300000,white
15eMsPPb5xBXXFkER9vq5yFQRyeP4625Kq,2013,260,26,0.000488281,1,0,2,342961169,white
1HRqkgyiHqDbadueUQsPA9YVb8a4J3eGLK,2013,260,0,0.5,1,0,2,1945170000,white
19G62AiYxtZqWBk3gRhHkFyXdgidDcLVkr,2013,260,0,0.013888889,1,0,1,7.80E+08,white
183WQGHxytYAM5mz15EJEs6B7oWBC7Agrj,2013,260,0,0.5,1,0,2,5.80E+07,white
15qx1GUo2CVNsYoAJPgUe7q3MUmsDu6xai,2013,260,0,1,1,0,2,51030000,white
15g4shMMd9q9hvuSZg2qWtpKmMvpD8onT6,2013,260,2,0.25,1,0,2,8.00E+07,white
13i4Kwnv8ucNs1HGuniTKzZuSHbyoBrpvr,2013,260,2,0.5,1,0,2,5.09E+08,white
1J4LTfZVscFw36F6gU2rmpLZFgSoUcXm2g,2013,260,2,0.777777778,10,1,4,228527026,white
17ikGKtk4J5FABF1tEjiKSLhMaj1mNhmLi,2013,260,144,7.37212122,495,495,43,2269488729,white
16SWtGoG932NxTG3vubq7Bn9sx9tgyV4HS,2013,260,36,0.03125,1,0,2,1956509393,white
1K2mNqqKHEVw3n4c5tQWVBKU1fA1uGRRte,2013,260,8,0.015522876,2,0,2,1.00E+09,white
18MXgcwse7PQqVCME4J6mMm6cxLV1g3jkz,2013,260,144,0.00445062,1259,0,2,61608793,white
1G89PPcHe8uRbvTAeG9AHs2bbeYqfRozEL,2013,260,14,0.008836207,6,0,1,31500000,white
1DVpLWcZk8ZwpiS1su614i4oYfATmyQR1P,2013,260,2,0.5,1,0,1,1.00E+08,white
12eUt4LpTfDszMkXrnxMVonrPdqeRa8SHP,2013,260,24,2.00012207,4,3,3,2.39E+08,white
13c4aVqJ9JvfG6MK8YFwDdJM3fPzz3FpvJ,2013,260,34,1.008494059,8,0,4,3.84E+08,white
1At1YcZUQWJG3BFJixiHMXvzt4ixkCVVv8,2013,260,6,0.25,1,0,1,108525002,white
1AAPtTmKoVf9mNSigztPFc9YiXRL6RJX8X,2013,260,12,0.074869792,6,0,2,4.50E+07,white
1GMD4Ms9rsovHCaoHgXDajSRDeVQgPTrTc,2013,260,2,1.325396825,4,0,6,5257760361,white
15gTyEdqXrDwDZNxPGLz6R8AGx4EGZd4B4,2013,260,144,2.80E-06,1032,0,2,49050000,white
17RtHVehd3UVvq2ACVqKys8cDejzHyvNHm,2013,260,0,0.5,1,0,2,1355660000,white
1D1Gibt5me1SPV7VCcqqRmrtbe7YQhR9ps,2013,260,4,0.25,1,0,2,951458721,white
1Dj1uU851UBS9wr7GYUcnmN587GrBccBDX,2013,260,20,0.015625,1,0,1,384562047,white
161ML8gkdojEDamMWaRjSAp3YNSrU8W7HQ,2013,260,144,0.374896558,309,0,2,333350000,white
13uL21e3rYeaVwZhbLWGi7ZBCinh8qDiKc,2013,260,14,0.008836207,6,0,1,31500000,white
1CKzr6JTHsrv8DfEkarZP3nJb4hpyhw3fH,2013,260,2,0.25,1,0,1,4.87E+08,white
1MZz8d9DnXYLsqDKrh2wjLBgcUPU8Gqrmw,2013,260,0,1,1,0,1,79050000,white
16gyQR3sQiawBxXwfKEKExvEaKzUHapvT7,2013,260,144,3.943201968,1151,1118,16,1276658513,white
1Jk4Xc7sT1G5capvWqM5Hc3YZ8UpJCKSbC,2013,260,4,0.5,1,0,2,136619603,white
18XcMMqgEQsKz4brw6R54zWoDyx1zTCVyV,2013,260,144,0.183649542,1434,0,2,5.90E+07,white
13X8apdNJeDATiYXaGSbtfrzoCvFGm737P,2013,260,2,0.75,2,0,1,3.00E+08,white
1H67s3FxMzLNcsM7KRR4KVWPXABZ57bfh,2013,260,6,0.009259259,1,0,1,400756656,white
1cX4ngVfNqTFYJ2Z5ngZgGuK6WJeE8iTG,2013,260,14,0.021467854,14,0,1,5.00E+08,white
19LkrLCbVF6MD2xT3g4UpcJ8vwpxkfwhXF,2013,260,6,0.083333333,1,0,1,3.00E+07,white
1NEqaGzREbvPaCsNT5KZeNDcymCZXhBjFj,2013,260,144,0.536542094,1414,645,2,39689992,white
16YTvhsmemiATF1VSH6MwRmshq47oNeLfX,2013,260,10,1.017045455,8,0,1,99949998,white
1FFaqkFqzTe2mbFzkUMZQWTRniD92Da7Us,2013,260,144,0.517741704,1050,0,2,417596000,white
17ATNuudN4u2Mby8sxn4AgDa7oHwUKCKsh,2013,260,4,0.166666667,1,0,1,6.00E+07,white
1EypyzBRUYafNTCsY5EtPVYbHqSvpTqqiv,2013,260,144,0.502928132,512,0,2,3.43E+08,white
1KvR8K2LmiMCYYsDwE5v8FmGcupRNA4Es1,2013,260,24,0.5,1,0,2,1809122000,white
1EqDqv4TNSdH62jK8ZseeftFich91wUySx,2013,260,0,1,1,0,2,2.10E+09,white
1FF78rm4PJxHQKPMYiHq4rm1y6rHJfgPrJ,2013,260,0,1,1,0,1,1183525340,white
1PTGWKB39GzAadmxdSUgeUPoNbZo4CyjiL,2013,260,0,1,1,0,1,837130000,white
1JDJMxyeyM3c2HnediNwBhWUFcGZwjahKW,2013,260,0,0.5,1,0,2,4.00E+07,white
19EHb6cV2ChZqixMU6fBZ3XAxWjiiQHRCD,2013,260,2,0.25,2,0,1,1.62E+08,white
17EctyQLzLKkBscFTMx5Yk6C66DkCxJfwD,2013,260,26,0.000976563,1,0,1,382850000,white
1DRRJDw5v97X73QNMnp4Vx28cVCGi4s3kj,2013,260,4,0.125,1,0,2,1.33E+09,white
1Bet64kV7WuCNrmytagBEoixE8Kd5vMmnP,2013,260,6,10.18209877,10,10,54,1612260204,white
1Bg3tUddr7hadnG4yYf4LQvGey5rmuJba6,2013,260,144,0.200468871,799,0,2,328845563,white
1ErikgLXAmxuTk76tdCrRW3iLnX1GS8mFd,2013,260,2,0.166666667,1,0,1,504579263,white
1B9PojEkwYAYoMWgWPv6uds1YPThWvtoGk,2013,260,16,0.8175,10,0,1,4477595500,white
19ays9otyMQS5NKKQeT3cDE4654HLobPr3,2013,260,8,0.15625,3,0,1,2187006955,white
17moiag7ZYYMd8nbdXVyLtBsnqf9kwQvKD,2013,260,2,0.25,1,0,2,4.10E+07,white
1JrhSjaQZm78VV8SCZ9g7cBn4UWL7xxfVK,2013,260,144,0.282736962,667,0,2,9416696268,white
16usF6uyBwbhaWJUXoqjrvq16CPn6oZK1y,2013,260,2,0.25,1,0,1,9.00E+07,white
1GpjDjHD84optAqESEgAJ94opXw3oCQPMe,2013,260,4,0.25,1,0,1,53803690000,white
1G8jFfLTZvkKwXvBF4pYSpMDoemYy9KGN1,2013,260,10,0.25,1,0,2,564683763,white
1CYPX6ppUMqyKcDBAa5vruCPytzA1YVKnf,2013,260,144,1.081909817,1575,1,4,685289506,white
1PuQ2geYW7cEMBf7Hi8o7k7V8fPxUuGq49,2013,260,0,1,1,0,2,215810278,white
121Rz8UsHF3xzF8EX6Tt7KzB2Un1dVGc8Z,2013,260,12,3.927521008,4,4,47,5622652900,white
15CjGwzx5hGz3XewscmCYm32nCjEzNmBUr,2013,260,0,0.5,1,0,1,5.50E+07,white
1N1ccbghcxHEkYzBsZ17zvV8gUwNv7BNz9,2013,260,10,0.411626344,6,0,2,156480000,white
18PhMWqi2cgSJ5TZZ626LLiAVgCsyJLivJ,2013,260,0,0.5,1,0,2,5.30E+07,white
14oHuVRibr4gi2C4bz6u4owRvZPhpnuRLe,2013,260,14,0.03125,1,0,1,142620000,white
1MYvADYKAhUMoopPVY9uGKyLzvCPrStLfx,2013,260,0,1,1,0,1,2.88E+08,white
1JeMrtCs6JzrzaqNdmU5EPMeCtAxa5UjAU,2013,260,8,0.118055556,3,0,2,1.00E+09,white
1M7S4g7UxKm9syPQBBqsvUnxT6dxd5oEpR,2013,260,42,2.38E-07,1,0,2,8934950000,white
18KAMJDLtEV5KkPZJzPiRGJo7gqdqqmoFN,2013,260,40,0.009022068,61,0,2,138705800,white
1HH88CTdvxzC2asRE8HaeLMcrXcfFHwEth,2013,260,34,0.948456353,120,1,4,193773839,white
1M8VLwgzhQeHPNypVMqdwZcA79h2a4dazy,2013,260,2,1,1,0,2,99018745,white
1MoECdXiN1FqjSvH8U4uc8jTk9etDTJG4P,2013,260,14,0.000976563,1,0,2,8155700000,white
141NhVf5K5xhZDzZ8n53RvyR2pUpsqW4gT,2013,260,144,5.60E-06,1073,0,2,199100000,white
1DU3sYTdyxUJHNEypJyrpdDer5ybJDe34Q,2013,260,8,0.15625,3,0,1,312989045,white
14Vz4rDnypKUQTimozh8i9BwjvRDVhjWjB,2013,260,0,0.5,1,0,2,64761252,white
1DAwSEK1zmGwpCDzhpwMJyQYvwkTXPd5ES,2013,260,0,1,1,0,1,49072623,white
1MFvcoSomXTXe5kC91uwvGWM8YK3dxeUAn,2013,260,144,0.033526176,514,0,1,34764000,white
1DDX5jTQgm4xx71AV7ZZLyB4M15X4DWPZh,2013,260,144,0.307838287,1073,0,1,136460000,white
1NtJsUUQqpLrEytUhDB4CuqNhtS9SJW6mv,2013,260,10,0.03125,1,0,2,1145350000,white
15rVUYwsGwjYkrqHwvnMuxxBRvU3rWyMvs,2013,260,0,1,1,0,1,31620000,white
1AnLkd4GJz995uvzjFLGdwKh6GFHHC5omX,2013,260,104,2.299519146,91,0,2,208369420,white
1PetVeftweQkhXpcWv2nqQPQgAHMugWP7k,2013,260,4,0.25,1,0,1,76124055,white
15yKbSKiLcPia1guvNRWXcw3nWzEqoTFwz,2013,260,144,0.214214583,1764,846,2,324030000,white
15kcqgQY41qoz6eNVj9o7TiEDA62fgLjpj,2013,260,0,0.5,1,0,1,5.00E+09,white
1JTJEmwBi7GzktsfJc2AigciqSdZW2Y6eN,2013,260,4,0.25,1,0,2,6.40E+07,white
1G9kctPrAL2uNEuZxG6Hee5zRFsUHscCgy,2013,260,6,0.25,1,0,2,2044163350,white
17ZbZTbtBGXKhQrY6WYownH2C8UzyVgU3p,2013,260,144,0.023426215,751,3,2,40747540,white
1CQr3BA5Rh4L7KTSYS7pDojMKNv6KHdch8,2013,260,2,0.5,1,0,1,1.00E+08,white
12vSWsJvgTBDYMav4oeYK9GdBnPBFHR9KN,2013,260,70,2.91E-11,1,0,2,3.54E+08,white
1KaW2Fe3hjx3G5M21oiZJzThqfR5pkvp4X,2013,260,20,0.000347222,1,0,2,54828205,white
18GAntiSwSKorW15GrffDUTMpGUVBPz8ty,2013,260,0,1,1,0,1,2.81E+08,white
175VS44oB5q9ojESGqGVAB3pnyWugRWhMa,2013,260,0,0.5,1,0,1,5.00E+07,white
12deRLywDZLhEojYrbAEdEWKdRE8QTi2Zn,2013,260,6,0.2,1,0,2,481140000,white
1LNTDyEhnrvxrLMyTAuQp9b4FbGFFUnkjN,2013,260,8,1,1,0,2,55910000,white
18CfxCNGWrphT8WsW4JkidXJbkHcfVCUoH,2013,260,20,0.125,1,0,2,38989878,white
1tYV8UBrE8ArRKsXXFMseQXddAcSR5CaA,2013,260,144,0.606139389,1666,0,1,8.00E+08,white
1kehZaZ2uJjgFhHuFgPRk461W36orCauW,2013,260,10,0.0625,1,0,2,74220000,white
1CQLf5jL41A6qqJDG4wU5AtTFAgZeXaFWN,2013,260,2,0.5,1,0,2,384615385,white
19Zu63LvweTxzYiHp64kymmmBAWvkSvqpj,2013,260,0,1,1,0,2,129800000,white
1DWgLrsRaxEjAZkzoZVciDycirVHtKsTS1,2013,260,0,0.5,1,0,2,42350000,white
15pmDj6YJ1E7eS9DgYCHvuq2UBfysU8VeR,2013,260,0,1,1,0,1,87243151,white
12PypKdJJxJxQ88hqVMBdRYNGTMh9GMpu2,2013,260,4,0.75,2,0,1,7.80E+07,white
1G7ETng4fsfkysh4JoNVZAf31W1iJqRBo7,2013,260,54,0.019075521,3,0,2,66116424,white
1DhdaLpYoWZq1NAbSA6kaLE8HDoFzaonhY,2013,260,144,2.09620246,1329,0,1,2.99E+08,white
19yS5NTDe7dQWcuX2NgB6nJWcTsDZaeUn1,2013,260,0,0.5,1,0,2,3.00E+09,white
13xAzMVFtDbXyQWPGTWg4cSk9gCJngChfH,2013,260,36,0.000183105,2,0,2,105224000,white
16vvjN7xMJt5TaLYid45EpRbWWKzpYHVgz,2013,260,8,0.5,7,0,1,6.00E+08,white
1D3JBo29LwT54ZtzeVgvts6ofcqyvEgMbv,2013,260,0,1,1,0,1,70070600,white
1DEaNGwR9TjYhui9Dmyj1wVLmJxAGxijiJ,2013,260,16,0.005859375,17,0,2,141500000,white
12y5oX4ipMbv8DK4p7W7xKmMkK7UcHrjuJ,2013,260,24,0.041687012,2,0,1,99950000,white
1PBG8cmVQcMqZDwJ3SmkuXgYhYMXNEZqsF,2013,260,20,0.00390625,1,0,2,577129000,white
1zNgSvVh5RCJCeCdMdb85oBJ25giseqWv,2013,260,4,0.5,2,0,1,509642671,white
1EzhQfBY5W8TR7b86SGiwTi7LNv6e1gLQy,2013,260,6,0.083333333,1,0,2,4.37E+08,white
1GkBR5W9S15YmtPeLyr3SmWU9xcfqBoNeo,2013,260,0,1,1,0,1,57072000,white
1GjgzbL9BUksxdHYKVaXE7ucFaqnc6HqJH,2013,260,0,0.5,1,0,2,2.35E+08,white
13b4xUJEFQTAMe28ypM8V3HdH42PQnW4mX,2013,260,0,1,1,0,1,9.00E+07,white
18Gm9zkudnFiEbdKu3UYZmcRC7tnyJAxz3,2013,260,20,0.25,1,0,2,386131228,white
16cPcoF4Vxpi9mBEx6hv2nYsA12YWhXTtW,2013,260,4,0.25,1,0,2,3.80E+08,white
16b7wfAQhgzCPFmLkFuGvZefm1K5LcoPmt,2013,260,144,1.231473642,1722,0,2,116011000,white
1ByXNaryaLF61bkW5a6wwCUuCYy8by3Td6,2013,260,24,3.05E-05,1,0,2,1.50E+08,white
1H6HHdQPtbSsFUpdE6DufvB4FkxbmsQp5G,2013,260,144,0.211338882,1728,1320,1,74250000,white
17hjdwWDLYVpPpsc4BMxoj75LEN59bhFYu,2013,260,144,1.235935808,1770,1339,5,174970879,white
13HhW2evWsQB8h5o2jpjcqZgXQ9JY7ypFB,2013,260,14,0.015625,1,0,2,1476750000,white
1E3acu68XCb7VXkEJQhoBP5BEACRaQSyu6,2013,260,144,1.231473642,932,0,1,1521727000,white
18L5xUVXigaDECa9P4Kr8Kvei8HQ1ERf3q,2013,260,2,0.5,1,0,2,2.00E+08,white
15NfeHtoU5dLa22yrNNYJt5cWpwfQ3T9mU,2013,260,4,0.125,1,0,1,50262000,white
1GVxBNaB1UwnPLNnwjfqpNd42GN46UGnFW,2013,260,144,0.763221154,1343,1,4,8.00E+07,white
1GPABMkxyF4HJtqsKFDynExLCduedFNSPx,2013,260,144,0.301772558,654,0,2,221720000,white
15P9PxwjECjprsaLRWpCyufatEEbXaRumw,2013,260,6,0.125,1,0,2,164650000,white
1cNixsZZG6ZyKLZRr8JZvNqQTtnXy774H,2013,260,4,0.125,1,0,2,33050000,white
1PXM4APZfCSHWWm5xmyBj6Yq71psWGBxb1,2013,260,144,0.579166801,546,546,3,246348922,white
1N9joBb8L64w8HK7CVu8bp3iXYVf6K6xaq,2013,260,20,0.0078125,1,0,2,3.90E+07,white
1EugtzC8hqjTHGKPPJnLs23DTLwgK2Gikn,2013,260,8,0.03125,1,0,2,59970000,white
15vdeebBhTApFHjy6cghEhiJmVEJYdBhzZ,2013,260,144,2.16E-34,1380,0,2,340216822,white
15UJYhbBdFT3p9nNexnPhRMrpho7UNmuA8,2013,260,16,0.125,1,0,1,2.00E+08,white
16MJzfuBJtGJKPcVCjj9xAnX3KwUHx9ai,2013,260,4,0.5,1,0,2,226854634,white
1PizmtzQbVpEfCEYF2GdnRgASa63uHDubx,2013,260,14,0.0078125,1,0,2,1199507212,white
1ERYmwXQ2H5kHNwdkXGqiQuBSZF9KqXQgL,2013,260,46,0.0625,1,0,2,726450000,white
1A27QWmQi9okhBA4EzMwANZ7zpH61P5TXb,2013,260,4,0.125,2,0,2,542800972,white
158fQyatgUbUh9CKPBhQLXQBMgWYURtz8g,2013,260,0,1,1,0,1,986078296,white
1GHFzRG7w7hehkG5xfHc3sk99PCFiaFBSe,2013,260,144,1.231473642,1158,0,2,1602490000,white
19n4yMyDErubCRFD6a1jrK6CDmd776vNyn,2013,260,6,0.0625,2,0,1,498720000,white
1K5Panixyxthnkv1dSKSmMotU6xsnE8Xh7,2013,260,144,0.154952991,764,0,2,1074327587,white
1NFAadpvpCsCbkmBKxT2gUgWDgxRvD3LgS,2013,260,4,0.25,1,0,1,1.50E+08,white
1G2LNAj9hMoJBiknKmnV8kDkJUx44n6yor,2013,260,144,0.473555063,1348,0,2,949040000,white
1KusaAmt6ztUWgFz3E6NdiYzCAxU1qFDDm,2013,260,6,0.0625,1,0,2,546647194,white
1Ho8FLyQcwKmyLdhDKyjTY9hXmkqit69Cc,2013,260,0,0.013888889,1,0,2,8.11E+09,white
1FDRtsABnWMvBWQgxtE3A8V1C6MqmKNaEu,2013,260,0,0.5,1,0,1,2.00E+09,white
12eRmZiuBBLUfwhMqzTAdVVrXrDVUBEkW3,2013,260,4,2.1,3,0,4,4.35E+09,white
1H8NU2ZbJCiyYHBWiUgX3wDFqUgKEqvsXw,2013,260,2,0.325396825,3,0,2,1395379372,white
1MgUDj1tzZR1gLKu9czLWN5NkV5EiDs5Ys,2013,260,8,0.04,3,0,1,174336161,white
1N9TRv3J3mSRhs9JEHy3h44YtYM5DmBzmy,2013,260,144,0.201585619,606,0,2,5.00E+09,white
16YbjFeTSWP5woagShFDJQ3qQqHGtnPksj,2013,260,144,0.152041433,1542,604,2,118800000,white
1E5Kh9VKzG7mcRJcc1G4cA9fj7tEtH3Fra,2013,260,10,0.125,1,0,2,37095501,white
1HT41ga3uvaoN6zNG6xPqSDbxhYrfYGc5i,2013,260,32,0.0625,1,0,1,1.00E+08,white
1GX1NE39byUwSW3UwmGMnQZGGSyATeQLTK,2013,260,4,0.125,1,0,2,6350150000,white
1GbVQUGkn5dBFsiWQxPxKsTyntk7v1j3wM,2013,260,6,0.125,2,0,2,2687280000,white
1LxqjyrvJSYo7kh6dZUAfHLyzRo5tKoyz2,2013,260,0,0.029411765,1,0,2,36848421,white
1KqGxrpSwJxJijsfgc5faLaXv6WGQ6btX1,2013,260,10,1,1,0,1,117454475,white
1BMYvv6ZTvj5LYF5894uHVBoxhj4PHZx8N,2013,260,2,0.014285714,1,0,2,227136020,white
19oRgpfW1cXRnvLwiQ2Bb6uHQho921ir85,2013,260,2,3.25,10,0,2,6235060000,white
1L7mMWEkPsTJbsNi4EQ1LvX8QCEQEgs9hf,2013,260,8,0.375,2,0,2,8652943576,white
18ZvXxhcniqjUm8Ucb95gJmjQFGPcNGBh,2013,260,34,0.000289352,1,0,1,356280000,white
15jAy5zsL5j8BLh7GcBHvzTvbcde6XBKfp,2013,260,2,1.271428571,4,0,7,2.45E+09,white
1QHeEwBt869PbSjz5AzYR4xrAh4A5wD1HT,2013,260,0,1,1,0,2,62996978,white
14EYyRhqnYDqCb8oYpPBhJ9yu23obHAJUM,2013,260,8,0.03125,1,0,2,1468190732,white
1KW7pnmWwquCipCm6MuZsDqcfCZpjNCL14,2013,260,4,0.125,1,0,2,1129279052,white
1CxudR7YAunn7eZvcGTyD3bqAhjWBtkFiU,2013,260,0,1,1,0,2,20848150000,white
1PoYcvm9djKCbmfEE9Y29caN4xJynF6r1B,2013,260,0,1,1,0,1,43160000,white
1EdGwyYQh5m1tXMniFeHAbbA6vYoJ4RFAk,2013,260,6,0.375,3,0,1,336550000,white
1CKy4hEBM2ePUWdnhcVUn2iWx9Js6jzRZT,2013,260,44,0.717014673,120,0,2,1304331111,white
18bqgmW5dutUjkqpgyfxfaANpWuATSR1gM,2013,260,14,0.25,1,0,2,558971679,white
1yeyLfgMhSHRDQ97hm19RAGm6uCvUmfrA,2013,260,2,0.5,1,0,1,290690000,white
12HQ8Ah6rZFYX4s7h5n8f7eD1TYrGiJ25b,2013,260,144,0.217307663,1545,1,1,237600100,white
1Gjc2ijNQSzMSoyh8sLNqcTMAtS1K2Mps6,2013,260,114,0.00390625,1,0,2,1006025000,white
1EeHQGSjg9BeTsyU24qvZ12iQp2XCujBZx,2013,260,0,0.25,1,0,1,1495000010,white
18dU7J4Mvx3QM1fzKzH4bzeQ9BXN6ovAbg,2013,260,144,0.16056123,1734,949,2,2667367536,white
1EHwNn39YoxbcAGphKLXLjoCAiUaspcNak,2013,260,4,0.25,1,0,2,312203582,white
1LibZwDVSyyK3dhZyzoKswDDVMAnMKufnV,2013,260,144,8.134844512,495,495,54,3228202069,white
13kYoMTDGgwwWodGQ6bES9cUwjjz9Yt4xb,2013,260,0,0.5,1,0,1,7.00E+07,white
1FMCy4GbaSCgckXjPoZbJ9nriqbd4Pz9y8,2013,260,24,0.125488281,3,0,2,2.00E+08,white
19k512zeYvmxWgx5EUvFNKEtmZHCXUW3GT,2013,260,0,0.5,1,0,1,583285340,white
1CYUTCxtCF6i4vPnEHMnaPxBZmHhe9ZQ3F,2013,260,0,0.5,1,0,2,1.20E+08,white
1JqDSHRacsPhtT3ZWvy4E787AHyQRz1e5q,2013,260,16,0.5,1,0,2,137439604,white
1PUTJ8Qjk7bgVvcXVsn6x1ZKzL7eFNCAd9,2013,260,4,0.75,2,0,1,7.00E+07,white
1NpEUD27x1q6CN2AknGeShc2uoEXK39Qha,2013,260,36,2.070143509,14,14,4,6.00E+09,white
1BQ9zzZMwTSwek4yCMz9EPbiAN9Angj6gK,2013,260,56,0.125,1,0,2,387150000,white
1EiRGRVokp132sKNYyPhRxiY9H8EcGtcQ3,2013,260,4,2,2,2,4,1539132065,white
17W4NKnFy5cpV1kwjYHG8fgCGuU6f6mTA1,2013,260,144,0.389424546,1796,1709,2,6.80E+08,white
15MKUrEKg5Cq8mXWxFeXH7csBy82dgHYem,2013,260,0,0.5,1,0,2,524953203,white
197NLGoXCfU3mbBkgVpDn9pKAtyCDTWHio,2013,260,10,0.078125,3,0,2,65100000,white
1MSz6LRsE8B36nqzSf4A22xzxKv5BfLEPj,2013,260,0,0.5,1,0,2,2.00E+08,white
1CZH13QGiix3FXkwT1FKmioerSFquEAawV,2013,260,0,0.013888889,1,0,2,1.25E+09,white
17RXqxVXMi45RnE3TUiyMtaQQiYuMtYBRC,2013,260,10,0.125,1,0,2,3520549863,white
1H1XKrFtY163JVR26YSagdAP4CRogFKNLj,2013,260,0,0.010752688,1,0,1,1.00E+08,white
15dfpGWVcqNzGgQieZs2or5zKpCfcSwQLp,2013,260,2,0.5,1,0,2,6.00E+08,white
1KtH71uiQ44e1H6GcZEDiVWg2CZdRF29hV,2013,260,4,0.25,1,0,2,277057339,white
1Bk8FBDNpZMsMsuAdcMQBh8xRacwC9aKXg,2013,260,8,0.125,1,0,1,214900000,white
18bkMeUTCyyPnJt4Qk2VoPRVGZ4433R2iU,2013,260,2,0.25,1,0,2,5.00E+09,white
13TwqNyp7HUyDfpGw6Ft9BnN9yKKQ2d6Qs,2013,260,144,0.083945383,1331,0,2,169540000,white
1KGtRofewbX7KXwF3FGezWciziRCco3ehb,2013,260,2,0.038461538,1,0,1,517495168,white
1JGZokEV3EPuAvyVxVd53QVGZxXxNTM33k,2013,260,0,0.5,1,0,1,141005000,white
13Jy6F9dJZvGYohuMXhy1HWdkJBcCrjuGs,2013,260,44,0.0625,1,0,2,731376000,white
1FCtJ8p3Y12sa3pqwK7efbijvijA2NnEUz,2013,260,0,0.5,1,0,1,1769160965,white
1LyArAEbFDSTRoARKuYxSPWtNjMQ9pyWNf,2013,260,2,0.013888889,1,0,1,7.80E+08,white
1HL4Myu6ijGrX6qwGJQHnDkMeiKApKUDiC,2013,260,0,0.5,1,0,2,4.00E+07,white
16a19Re7Q3fpi2QbVxcTCMMkndHpgfLSVE,2013,260,8,0.0625,1,0,2,1374800000,white
1AyKo1K8Wxc9MxUjVRVQjB4QrKRbXWzhmp,2013,260,6,0.125,1,0,2,2319611848,white
15iJULnC4cdTXr3jiycQH8e49uX1i99mJG,2013,260,2,0.015873016,1,0,2,1.00E+08,white
18CsCV8cegbLtsX1HTe3Ck4bWZpygNmhfo,2013,260,144,8.171887067,1224,27,10,20000050000,white
1GmWfEeufZ3cyB88EKArDQqPYonStuZEW6,2013,260,144,0.586821654,818,0,2,76548880,white
18LM2jZtdd9duqmwrYGWSdJEoighSARHaF,2013,260,16,0.125,1,0,2,2363980676,white
1Ndipndn7LjFV7CsjiHfyiwTDszQf7f9j9,2013,260,4,1,1,0,1,45950000,white
13hi7pWgtE1pfc4zmWjo2PCWpEKWM7KQWp,2013,260,0,0.5,1,0,1,79289565,white
17uouGsKzDSXkqGNGdRRLBcxF4txzJTCzH,2013,260,0,0.5,1,0,2,3.00E+08,white
1DNEkgJGgiqC5eUJs3ywZtu5kvoGKKHHMB,2013,260,14,0.0625,1,0,2,2356229346,white
1LSGebKWTJV93Ad4UUpuxA69g9SFxf5iu7,2013,260,144,0.038738248,729,0,2,546133679,white
144p7rwtikymXnSv6ygoADzCTFR9hYwtoi,2013,260,16,1.701171875,4,4,6,622700000,white
1Butxc1q5mDf9C4rLbNRuN5Zpnm4LhPFv,2013,260,2,0.5,1,0,1,2479536251,white
1BifehSczPfLCyv6bsJbCsXcKYX9DxG2KS,2013,260,6,0.0625,1,0,2,1.17E+08,white
1GN1cFHcYrfVyHw1D9k99J1Kto7nGpHMph,2013,260,8,0.149206349,3,0,3,327192686,white
1MSXiTewvB3TaohW9YnxCWS3WT49X7o6gW,2013,260,2,0.25,1,0,1,4000906309,white
16PrDFtan3GWoMBMaDcEVLa2Qmnbos4JoX,2013,260,2,0.25,1,0,1,60870000,white
178PeskvTYVnup9msWjQB8ViRvoUg5DQZL,2013,260,0,0.014705882,1,0,1,34675151,white
1NDVst9HmQhxcJGYyp6eBWmoKdk6aaz1zB,2013,260,16,0.00390625,1,0,2,2082950000,white
14Kgye2L35B2q6ejkZzoUgn9ciuNSinMhj,2013,260,16,0.0625,1,0,1,2356219346,white
19RR1PWDN2iRqNm2YSkNkM4GZAMNKbNAXn,2013,260,4,0.125,1,0,2,2711220000,white
1FKJdWra7hyPkxwCdq3eiArrPbxW8tRthg,2013,260,16,0.005208333,2,0,1,6541330521,white
15cBzoNz8SeY7uoMuJgx9BPQdPXXLMzoCy,2013,260,4,1,1,0,1,2289970000,white
1AugqzEkC7NoWK3GGrTcUL9VVfJYikmb7k,2013,260,0,0.5,1,0,2,5.10E+07,white
19gwcVfPGgXF7KuDMibP4AFprjA1TSEh34,2013,260,4,0.25,1,0,2,9263550000,white
1KJ8xLHMKajQNUegCPa31qhxzUyyxK5aUw,2013,260,8,0.25,1,0,2,52300000,white
1DxWAM2zZWWDrwbJt7TRY5JJi4S551yvW,2013,260,0,0.028571429,1,0,1,304360643,white
1LdyTTtZmktRhqxS69NyWAwVtNjS88gKCE,2013,260,144,0.260323099,1258,0,1,46977081,white
1KsojE5v2MSaP9YhSUb6TZ6usWRfzohaZ6,2013,260,6,0.25,1,0,2,197547300,white
